member_id,member_name,state,party,chamber,district,vote_id,vote_name,congress,vote_position,is_pro_labor,is_not_voting
S184,Richard Shelby,AL,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S403,Kyrsten Sinema,AZ,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S394,Tina Smith,MN,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S284,Debbie Stabenow,MI,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S383,Dan Sullivan,AK,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S314,Jon Tester,MT,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S303,John Thune,SD,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S384,Thomas Tillis,NC,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S351,Patrick Toomey,PA,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S412,Tommy Tuberville,AL,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S390,Chris Van Hollen,MD,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S327,Mark Warner,VA,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S415,Raphael Warnock,GA,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S366,Elizabeth Warren,MA,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S316,Sheldon Whitehouse,RI,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S318,Roger Wicker,MS,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
S247,Ron Wyden,OR,D,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,yes,True,False
S391,Todd Young,IN,R,senate,,abruzzo_nlrb_117,Abruzzo NLRB General Counsel Confirmation,117,no,False,False
A000370,Adams,NC,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
A000055,Aderholt,AL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
A000371,Aguilar,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
A000372,Allen,GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
A000376,Allred,TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
A000369,Amodei,NV,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
A000377,Armstrong,ND,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,not voting,False,True
A000375,Arrington,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
A000148,Auchincloss,MA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
A000378,Axne,IA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001291,Babin,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001298,Bacon,NE,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001307,Baird,IN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001306,Balderson,OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001299,Banks,IN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001282,Barr,KY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001300,BarragÃ¡n,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001270,Bass,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001281,Beatty,OH,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B000668,Bentz,OR,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001287,Bera,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001301,Bergman,MI,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001292,Beyer,VA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B000740,Bice (OK),OK,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001302,Biggs,AZ,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001257,Bilirakis,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B000490,Bishop (GA),GA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001311,Bishop (NC),NC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B000574,Blumenauer,OR,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001303,Blunt Rochester,DE,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B000825,Boebert,CO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001278,Bonamici,OR,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001295,Bost,IL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,not voting,False,True
B001312,Bourdeaux,GA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001223,Bowman,NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001296,"Boyle, Brendan F.",PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B000755,Brady,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,not voting,False,True
B001274,Brooks,AL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001304,Brown,MD,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001285,Brownley,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001260,Buchanan,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001297,Buck,CO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001275,Bucshon,IN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001305,Budd,NC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001309,Burchett,TN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
B001248,Burgess,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,not voting,False,True
B001224,Bush,MO,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001286,Bustos,IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
B001251,Butterfield,NC,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C000059,Calvert,CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001039,Cammack,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001112,Carbajal,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001097,CÃ¡rdenas,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001054,Carl,AL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001072,Carson,IN,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001103,Carter (GA),GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001051,Carter (TX),TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001090,Cartwright,PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001055,Case,HI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001117,Casten,IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001066,Castor (FL),FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001091,Castro (TX),TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001104,Cawthorn,NC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C000266,Chabot,OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001109,Cheney,WY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001080,Chu,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001084,Cicilline,RI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001101,Clark (MA),MA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001067,Clarke (NY),NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001061,Cleaver,MO,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001118,Cline,VA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001115,Cloud,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C000537,Clyburn,SC,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001116,Clyde,GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001068,Cohen,TN,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001053,Cole,OK,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001108,Comer,KY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001078,Connolly,VA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C000754,Cooper,TN,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001110,Correa,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001059,Costa,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001069,Courtney,CT,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001119,Craig,MN,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001087,Crawford,AR,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001120,Crenshaw,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
C001111,Crist,FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001121,Crow,CO,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001063,Cuellar,TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
C001114,Curtis,UT,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
D000629,Davids (KS),KS,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000626,Davidson,OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
D000096,"Davis, Danny K.",IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000619,"Davis, Rodney",IL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000631,Dean,PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000191,DeFazio,OR,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000197,DeGette,CO,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000216,DeLauro,CT,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000617,DelBene,WA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000630,Delgado,NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000627,Demings,FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000623,DeSaulnier,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000616,DesJarlais,TN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
D000610,Deutch,FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,not voting,False,True
D000600,Diaz-Balart,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000624,Dingell,MI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000399,Doggett,TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000032,Donalds,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
D000482,"Doyle, Michael F.",PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
D000615,Duncan,SC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
D000628,Dunn,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
E000294,Emmer,MN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
E000299,Escobar,TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
E000215,Eshoo,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
E000297,Espaillat,NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
E000298,Estes,KS,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
E000296,Evans,PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000246,Fallon,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000446,Feenstra,IA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000465,Ferguson,GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000470,Fischbach,MN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000471,Fitzgerald,WI,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000466,Fitzpatrick,PA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000459,Fleischmann,TN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000468,Fletcher,TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000449,Fortenberry,NE,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000454,Foster,IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000450,Foxx,NC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000462,"Frankel, Lois",FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000472,"Franklin, C. Scott",FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
F000455,Fudge,OH,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
F000469,Fulcher,ID,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000578,Gaetz,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000579,Gallagher,WI,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000574,Gallego,AZ,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000559,Garamendi,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000597,Garbarino,NY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000061,Garcia (CA),CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000586,GarcÃ­a (IL),IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000587,Garcia (TX),TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000563,Gibbs,OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000593,Gimenez,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000552,Gohmert,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000592,Golden,ME,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000585,Gomez,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000594,"Gonzales, Tony",TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000588,Gonzalez (OH),OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000581,"Gonzalez, Vicente",TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000595,Good (VA),VA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000589,Gooden (TX),TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000565,Gosar,AZ,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000583,Gottheimer,NJ,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000377,Granger,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000577,Graves (LA),LA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000546,Graves (MO),MO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000590,Green (TN),TN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000553,"Green, Al (TX)",TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000596,Greene (GA),GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000568,Griffith,VA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000551,Grijalva,AZ,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
G000576,Grothman,WI,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000591,Guest,MS,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
G000558,Guthrie,KY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001080,Haaland,NM,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001088,Hagedorn,MN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001090,Harder (CA),CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001052,Harris,MD,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001086,Harshbarger,TN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001053,Hartzler,MO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H000324,Hastings,FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001081,Hayes,CT,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001082,Hern,OK,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001084,Herrell,NM,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001056,Herrera Beutler,WA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001071,Hice (GA),GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001077,Higgins (LA),LA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,not voting,False,True
H001038,Higgins (NY),NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001072,Hill,AR,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001047,Himes,CT,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001091,Hinson,IA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001074,Hollingsworth,IN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001066,Horsford,NV,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001085,Houlahan,PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H000874,Hoyer,MD,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001067,Hudson,NC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
H001068,Huffman,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
H001058,Huizenga,MI,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
I000056,Issa,CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
J000304,Jackson,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
J000032,Jackson Lee,TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000305,Jacobs (CA),CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000020,Jacobs (NY),NY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
J000298,Jayapal,WA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000294,Jeffries,NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000288,Johnson (GA),GA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000299,Johnson (LA),LA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
J000292,Johnson (OH),OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000301,Johnson (SD),SD,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
J000126,Johnson (TX),TX,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000306,Jones,NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000289,Jordan,OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
J000295,Joyce (OH),OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
J000302,Joyce (PA),PA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
K000396,Kahele,HI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000009,Kaptur,OH,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000386,Katko,NY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000375,Keating,MA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000395,Keller,PA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
K000385,Kelly (IL),IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000388,Kelly (MS),MS,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
K000376,Kelly (PA),PA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
K000389,Khanna,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000380,Kildee,MI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000381,Kilmer,WA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000397,Kim (CA),CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
K000394,Kim (NJ),NJ,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000188,Kind,WI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000378,Kinzinger,IL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000368,Kirkpatrick,AZ,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000391,Krishnamoorthi,IL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000382,Kuster,NH,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
K000392,Kustoff,TN,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000585,LaHood,IL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000578,LaMalfa,CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000588,Lamb,PA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000564,Lamborn,CO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000559,Langevin,RI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000560,Larsen (WA),WA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000557,Larson (CT),CT,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000566,Latta,OH,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000266,LaTurner,KS,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000581,Lawrence,MI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000586,Lawson (FL),FL,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000551,Lee (CA),CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000590,Lee (NV),NV,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000273,Leger Fernandez,NM,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000589,Lesko,AZ,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000593,Levin (CA),CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000592,Levin (MI),MI,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000582,Lieu,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000397,Lofgren,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000576,Long,MO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000583,Loudermilk,GA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000579,Lowenthal,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000491,Lucas,OK,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000569,Luetkemeyer,MO,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
L000591,Luria,VA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
L000562,Lynch,MA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M000194,Mace,SC,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001203,Malinowski,NJ,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M000317,Malliotakis,NY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M000087,"Maloney, Carolyn B.",NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M001185,"Maloney, Sean",NY,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M000871,Mann,KS,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001135,Manning,NC,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M001184,Massie,KY,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001199,Mast,FL,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001163,Matsui,CA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M001208,McBath,GA,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
M001165,McCarthy,CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001157,McCaul,TX,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001136,McClain,MI,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001177,McClintock,CA,R,house,,apprenticeship_act_117,National Apprenticeship Act,117,no,False,False
M001143,McCollum,MN,D,house,,apprenticeship_act_117,National Apprenticeship Act,117,yes,True,False
